date,stock_code,price,amount,volume,per,eps
20240419,011200,15500,10680112188000,4212700,9.497549019607844,1632.0
20240419,011210,55200,1501168581600,109122,16.41391614629795,3363.0
20240419,011780,117100,3240470710900,68394,8.436599423631124,13880.0
20240419,011790,109300,4139004971400,625700,-15.021990104453,-7276.0
20240419,012330,234500,21962119543000,181634,6.452944413869015,36340.0
20240419,012450,234000,11847420000000,1861363,14.49185607233542,16147.0
20240419,012510,54700,1661938284800,676334,48.97045658012534,1117.0
20240419,012750,60000,2279950680000,71590,12.03369434416366,4986.0
20240419,014680,185700,2104945711500,60151,19.98063266623628,9294.0
20240419,014820,39800,1153853023600,60496,18.13211845102506,2195.0
20240419,015760,20150,12935576151550,1759643,-2.682374866879659,-7512.0
20240419,016360,35900,3205870000000,258816,5.856443719412725,6130.0
20240419,017670,50100,10760981655300,515479,10.02601560936562,4997.0
20240419,017800,39500,1544149207500,57853,4.917828685258964,8032.0
20240419,018260,147400,11405487720000,150716,16.44722160232091,8962.0
20240419,018670,152700,1409458258800,5942,4.456182332856685,34267.0
20240419,018880,4880,2604944000000,1841537,50.83333333333334,96.0
20240419,020150,42200,1945877237000,242795,-59.77337110481587,-706.0
20240419,021240,54000,3985179426000,209714,8.455997494519261,6386.0
20240419,022100,38750,5891345748750,982457,64.15562913907284,604.0
20240419,023530,64500,1824624697500,57848,10.46228710462287,6165.0
20240419,024110,13350,10645635351150,1152950,3.987455197132617,3348.0
20240419,025900,56300,1138431940800,0,-33.67224880382775,-1672.0
20240419,026960,18520,1846444000000,255216,12.74604267033723,1453.0
20240419,028050,24750,4851000000000,1715848,6.435257410296412,3846.0
20240419,028260,138200,25648768794000,289202,11.68809201623816,11824.0
20240419,028300,100000,13083036400000,2060066,-68.25938566552901,-1465.0
20240419,028670,4015,2146296590680,4453177,8.766375545851528,458.0
20240419,029780,35950,4165127131450,85441,6.834600760456274,5260.0
20240419,030000,18600,2139766785000,193039,11.42506142506143,1628.0
20240419,030200,33300,8563594000500,773900,8.567018266014921,3887.0
20240419,031980,51700,1114775821500,927412,26.11111111111111,1980.0
20240419,032640,9690,4230764088090,964729,6.79523141654979,1426.0
20240419,032830,77300,15460000000000,316775,8.15658963807112,9477.0
20240419,033780,89600,11676895731200,186757,13.54497354497354,6615.0
20240419,034020,14690,9409843234740,2638314,168.8505747126437,87.0
20240419,034220,9930,4965000000000,965241,-1.383586456736798,-7177.0
20240419,034230,15090,1384644441750,795758,22.12609970674487,682.0
20240419,034730,155500,11382340159500,118931,-14.81516768292683,-10496.0
20240419,035250,14710,3147064755000,663859,9.234149403640929,1593.0
20240419,035420,182400,29623327545600,759807,29.51456310679612,6180.0
20240419,035720,48600,21638852908200,1184289,-21.35325131810193,-2276.0
20240419,035760,73700,1616178649800,80422,-5.116279069767442,-14405.0
20240419,035900,65100,2313165229200,402329,21.91181420397173,2971.0
20240419,036460,24800,2289362400000,172774,-3.007518796992481,-8246.0
20240419,036570,164900,3620218227800,134132,17.06509365621443,9663.0
20240419,036930,33250,1604286299000,1189481,47.16312056737588,705.0
20240419,039030,238000,2932052900000,306684,80.05381769256643,2973.0
20240419,039200,28050,1065730718250,214497,-43.96551724137931,-638.0
20240419,039490,123300,3233752849800,52135,8.208508088675854,15021.0
20240419,041510,78100,1842341668200,116217,21.31550218340611,3664.0
20240419,042660,32700,10017935997300,4102845,41.13207547169812,795.0
20240419,042670,7700,1536946588100,1607405,6.660899653979238,1156.0
20240419,042700,136400,13277080792800,2405988,49.6903460837887,2745.0
20240419,047040,3635,1510788289130,834331,2.952883834281072,1231.0
20240419,047050,42650,7503106908200,659676,11.12415232133542,3834.0
20240419,047810,49200,4795775264400,428526,21.40992167101828,2298.0
20240419,047920,31650,1004783086650,483684,-49.29906542056074,-642.0
20240419,051600,33300,1498500000000,133839,9.21161825726141,3615.0
20240419,051900,371000,5794351087000,112082,46.04691572545612,8057.0
20240419,051910,370500,26154463081500,348850,21.67934464599181,17090.0
20240419,051915,243500,1872222800000,18515,,
20240419,052690,54800,2094456000000,156570,64.16861826697892,854.0
20240419,055550,41750,21267166684500,1652874,4.971421767087402,8398.0
20240419,058470,273500,4168788195000,240297,37.58416930053593,7277.0
20240419,064350,41150,4491205356950,4322834,27.89830508474576,1475.0
20240419,064760,129900,1516582500000,107848,24.76172321768967,5246.0
20240419,065350,88300,2426832608400,568729,193.640350877193,456.0
20240419,066570,91200,14924680636800,455832,23.13546423135464,3942.0
20240419,066970,150600,5460152545800,236194,-28.03425167535369,-5372.0
20240419,067160,112600,1294310764200,86333,17.35244259516104,6489.0
20240419,067310,27150,1415505296250,4084715,-96.27659574468085,-282.0
20240419,067630,16750,1802304723500,664509,-283.8983050847457,-59.0
20240419,068270,172900,37700803849800,504100,47.51305303654851,3639.0
20240419,068760,89700,3730190107800,138627,175.1953125,512.0
20240419,069620,107500,1245556812500,16839,10.2312743885029,10507.0
20240419,069960,48800,1142039120800,85663,-14.3150484012907,-3409.0
20240419,071050,60900,3393712912800,133807,5.304878048780488,11480.0
20240419,073240,6260,1798249396620,775017,11.40255009107468,549.0
20240419,078600,89100,1379320836300,125450,1980.0,45.0
20240419,078930,43250,4018590098500,329253,3.149118974807048,13734.0
20240419,079550,162300,3570600000000,410313,20.40739343643908,7953.0
20240419,081660,39250,2384524713500,115546,55.99144079885878,701.0
20240419,084370,48700,1116011245400,315064,45.68480300187618,1066.0
20240419,086280,171200,6420000000000,80276,6.050111319221119,28297.0
20240419,086520,517000,13766504356000,0,1349.869451697128,383.0
20240419,086790,52400,15319485735200,1464137,4.512184620683716,11613.0
20240419,088350,2625,2279891250000,1622656,3.006872852233677,873.0
20240419,088980,12540,5464698191700,848780,,
20240419,089030,35400,1322319033000,1944619,-142.1686746987952,-249.0
20240419,090430,142800,8352765985200,259260,54.75460122699386,2608.0
20240419,095340,85600,1814468164800,416180,118.7239944521498,721.0
20240419,096530,21450,1120247571300,139452,1650.0,13.0
20240419,096770,103800,9937354242000,345437,39.22902494331066,2646.0
20240419,097950,335000,5043152310000,44438,14.21961882932213,23559.0
20240419,098460,16910,1160951907050,1075745,53.00940438871474,319.0
20240419,103140,60800,1703876102400,707467,10.89215335005374,5582.0
20240419,105560,63700,25703655286400,973239,5.568181818181818,11440.0
20240419,108320,76200,1239339660000,67430,12.24686595949855,6222.0
20240419,111770,36150,1601859568200,109940,3.104603229130883,11644.0
20240419,112040,45950,1559932793850,511910,-7.771013022154575,-5913.0
20240419,112610,49800,2100135869400,675705,105.7324840764331,471.0
20240419,121600,112800,1371634238400,80361,82.27571115973741,1371.0
20240419,128940,308500,3952190723500,23500,27.02584318878668,11415.0
20240419,137310,9700,1207430324100,322194,-2.343561246677941,-4139.0
20240419,138040,75000,14600333550000,390124,7.164692395873137,10468.0
20240419,138930,7740,2492964510120,652797,3.924949290060852,1972.0
20240419,139130,8000,1353166664000,793767,3.488879197557785,2293.0
20240419,139480,60500,1686487049500,125815,-18.92991239048811,-3196.0
20240419,140410,36000,1069186356000,133693,-80.0,-450.0
20240419,140860,153800,1072118114200,34259,43.56940509915014,3530.0
20240419,141080,63900,1796887809000,901014,-24.25968109339408,-2634.0
20240419,145020,202500,2432813130000,42861,26.9389384062791,7517.0
20240419,145720,133400,1476581922000,92314,15.29816513761468,8720.0
20240419,161390,58800,7283854057200,372419,10.11351909184727,5814.0
20240419,161890,49400,1166090803800,135469,217.6211453744493,227.0
20240419,166090,54900,1084421802600,236696,31.7157712305026,1731.0
20240419,175330,11980,2337096712040,354324,4.026890756302521,2975.0
20240419,180640,55700,3718658940300,85409,9.732657697012057,5723.0
20240419,185750,99200,1306902464000,44343,6.149649742731387,16131.0
20240419,192820,134500,1526508960500,92948,26.71831545490663,5034.0
20240419,195940,37050,1049622461550,175083,22.30583985550873,1661.0
20240419,196170,168400,8927191835200,1393151,-2631.25,-64.0
20240419,204270,21300,1232172325800,5145966,69.38110749185668,307.0
20240419,204320,31650,1486192848000,148580,10.96293730516107,2887.0
20240419,207940,781000,55586894000000,55678,64.80789975935608,12051.0
20240419,214150,39500,2527981000500,607915,34.46771378708551,1146.0
20240419,214370,20250,1087728750000,187892,27.25437415881561,743.0
20240419,214450,129500,1336494778500,182898,17.39889829369878,7443.0
20240419,237690,82200,1556366908800,138152,78.96253602305475,1041.0
20240419,240810,37100,1821012727100,544079,-134.9090909090909,-275.0
20240419,241560,51600,5172856965600,374535,5.613577023498695,9192.0
20240419,247540,227500,22249805760000,468724,-2556.179775280899,-89.0
20240419,248070,25250,1262640162750,260385,10.49023680930619,2407.0
20240419,251270,57000,4899349614000,110663,-19.15966386554622,-2975.0
20240419,253450,40500,1217369169000,59439,40.45954045954046,1001.0
20240419,259960,254000,12284581222000,124042,20.78389657147533,12221.0
20240419,263750,28550,1834276260250,416552,120.4641350210971,237.0
20240419,267250,60500,4779081642500,333626,18.07048984468339,3348.0
20240419,267260,244000,8795500940000,1477448,33.9407428015023,7189.0
20240419,267270,51200,1008680601600,207504,7.234703970609015,7077.0
20240419,271560,90300,3570112719600,337783,9.478324761204997,9527.0
20240419,272210,16810,3175734929090,1125140,9.091400757166035,1849.0
20240419,277810,169500,3288275931000,190508,-3684.782608695652,-46.0
20240419,278470,239000,1812666342000,257258,21.25389061805247,11245.0
20240419,280360,127000,1198190898000,12211,16.98769395398609,7476.0
20240419,281740,21400,1406633727200,1021878,58.31062670299728,367.0
20240419,282330,128900,2227895483400,148617,11.37587150295649,11331.0
20240419,293490,20750,1714485702750,180734,-7.480173035328046,-2774.0
20240419,294870,15980,1053199133400,228899,6.085300837776085,2626.0
20240419,298020,346000,1497377972000,33548,16.06686788948224,21535.0
20240419,298040,313500,2923245798000,202507,25.20501688374337,12438.0
20240419,298050,334500,1498542606000,19078,42.14969758064516,7936.0
20240419,298380,22450,1075187500550,398655,-408.1818181818182,-55.0
20240419,302440,57400,4409912850000,72574,197.2508591065292,291.0
20240419,307950,136000,3729661552000,83456,27.07006369426752,5024.0
20240419,316140,13540,10054688923540,2059911,3.995278843316612,3389.0
20240419,323410,23750,11326877003750,758594,31.92204301075269,744.0
20240419,326030,82700,6476505775000,93967,-196.9047619047619,-420.0
20240419,328130,49000,1409230690000,489518,-33.56164383561644,-1460.0
20240419,329180,123400,10954602514400,272435,443.8848920863309,278.0
20240419,336260,18850,1234556735100,432733,-181.25,-104.0
20240419,336370,18600,1306042598400,1972211,11.07142857142857,1680.0
20240419,336570,11570,1020172196550,4459962,26.23582766439909,441.0
20240419,348370,299500,5598948540500,395932,-106.1304039688164,-2822.0
20240419,352820,230500,9600808358500,234688,51.17673179396093,4504.0
20240419,353200,22850,1129176736250,709218,46.34888438133874,493.0
20240419,357780,297500,2314123385000,41431,17.75165582671997,16759.0
20240419,361610,60000,4277855520000,96156,52.08333333333334,1152.0
20240419,373220,367000,85878000000000,143664,69.41554756951012,5287.0
20240419,375500,32800,1269150834400,119175,7.493717157870687,4377.0
20240419,377300,33200,4464404597600,276026,1747.368421052632,19.0
20240419,383220,63400,2428668555000,82484,5.713770728190338,11096.0
20240419,383310,66900,1023899950800,120551,30.52007299270073,2192.0
20240419,393890,30550,1029428624900,172419,19.20175989943432,1591.0
20240419,395400,4020,1085933369580,307459,4620.689655172414,0.87
20240419,399720,95200,1093688064000,486615,172.463768115942,552.0
20240419,402340,76100,10576456839600,732716,-8.328773120280179,-9137.0
20240419,403870,43950,3644955628800,1788642,44.43882709807887,989.0
20240419,417200,24350,1647342246650,708877,113.785046728972,214.0
20240419,450080,108300,7471099109400,204262,1274.117647058823,85.0
20240419,454910,70600,4576290588000,484246,-235.3333333333333,-300.0
20240419,457190,320500,1794746156000,161553,-1430.803571428571,-224.0
20240418,000080,21000,1472805831000,59744,42.0,500.0
20240418,000100,70100,5622655386400,242556,41.92583732057416,1672.0
20240418,000120,123000,2805918312000,172346,12.48224071443069,9854.0
20240418,000150,141000,2329860735000,182798,-7.775878233055755,-18133.0
20240418,000210,49600,1039411846400,55734,-8.41533763148965,-5894.0
20240418,000240,15770,1497128734800,68357,7.996957403651115,1972.0
20240418,000250,103900,2437231340800,1728395,-234.5372460496614,-443.0
20240418,000270,112200,45109359576600,1665994,5.153881488286633,21770.0
20240418,000660,182300,132714831139500,4170243,-14.56419269793081,-12517.0
20240418,000720,32400,3607926786000,297725,6.796727501573317,4767.0
20240418,000810,277000,13122829849000,79332,7.702789132671505,35961.0
20240418,000880,26250,1967666793750,214484,6.755018013381369,3886.0
20240418,000990,41950,1862520766600,174230,7.069430401078531,5934.0
20240418,001040,120000,3501239760000,163733,21.96997436836324,5462.0
20240418,001120,26050,1009698000000,135691,8.622972525653758,3021.0
20240418,001440,13100,2442459630000,10065225,25.4863813229572,514.0
20240418,001450,29350,2623890000000,271112,4.316811295778791,6799.0
20240418,001570,97100,5636658592700,428607,-93.36538461538461,-1040.0
20240418,001740,5470,1210390123940,326946,-1823.333333333333,-3.0
20240418,002380,235500,2092763920500,24065,9.840792277798672,23931.0
20240418,002710,54700,1433889225900,285926,-184.7972972972973,-296.0
20240418,002790,30450,2510851581000,310699,24.49718423169751,1243.0
20240418,003090,17760,1032601564800,30436,6.763137852246763,2626.0
20240418,003230,268500,2022614527500,130174,16.01933058886701,16761.0
20240418,003410,7000,3490878776000,78670,16.01830663615561,437.0
20240418,003490,20550,7566934583550,774408,7.15280194918204,2873.0
20240418,003550,76200,11986335666600,457818,9.686030252955383,7867.0
20240418,003620,5830,1137572914170,216233,121.4583333333333,48.0
20240418,003670,258500,20024242370000,361458,696.7654986522911,371.0
20240418,003690,7810,1291520378060,209452,4.548631333721607,1717.0
20240418,004000,41700,1075860000000,73221,5.91070163004961,7055.0
20240418,004020,32050,4276937409250,652366,9.273726851851851,3456.0
20240418,004170,161200,1587043177200,42562,7.050076536190685,22865.0
20240418,004370,380000,2311403960000,16972,13.44561602151299,28262.0
20240418,004490,94000,1316000000000,99548,11.26018207954001,8348.0
20240418,004800,56300,1186298707500,24301,18766.66666666667,3.0
20240418,004990,25400,2664694619800,80484,-175.1724137931035,-145.0
20240418,005070,146800,4772578980800,102672,170.3016241299304,862.0
20240418,005290,46550,2393344695700,850368,18.80048465266559,2476.0
20240418,005300,126000,1169139384000,9573,7.636826474331778,16499.0
20240418,005380,231000,48375140121000,1168222,5.29950216797816,43589.0
20240418,005385,145000,3461438260000,46592,,
20240418,005387,145300,5195839512300,108533,,
20240418,005420,31150,1196416302200,200565,-41.36786188579017,-753.0
20240418,005490,390000,32982779700000,702664,19.4232780516958,20079.0
20240418,005830,88800,6287040000000,117263,3.616224140739534,24556.0
20240418,005850,30350,1409712582000,65200,4.20185518482625,7223.0
20240418,005930,79600,475194690980000,21370190,37.35335523228531,2131.0
20240418,005935,66300,54557388210000,956049,,
20240418,005940,11340,3761091544140,656973,7.145557655954631,1587.0
20240418,006040,36000,1673375940000,35548,7.763640284666811,4637.0
20240418,006110,79600,1171068513600,217815,337.2881355932203,236.0
20240418,006260,130500,4202100000000,905697,9.638821183248394,13539.0
20240418,006280,110600,1292531102800,10125,-48.53005704256253,-2279.0
20240418,006360,14270,1221247862300,167080,-2.534185757414313,-5631.0
20240418,006400,405500,27884016915000,322387,14.20464497145059,28547.0
20240418,006800,7290,4339856614320,380329,16.95348837209302,430.0
20240418,007070,19070,1996970772540,153170,112.8402366863905,169.0
20240418,007310,392000,1571069360000,2014,9.798775153105861,40005.0
20240418,007660,39050,2469772661950,1961328,51.72185430463576,755.0
20240418,008770,57200,2244992521200,172343,26.61703117729176,2149.0
20240418,008930,32700,2287591938000,212270,19.86634264884569,1646.0
20240418,009150,146700,10957565203200,414224,26.91743119266055,5450.0
20240418,009240,47600,1120214972800,25894,-18.02347595607724,-2641.0
20240418,009420,33300,1739613245400,236623,497.0149253731343,67.0
20240418,009540,119400,8450310050400,375758,38.11043728056176,3133.0
20240418,009830,25500,4383259668000,1090783,-21.77625960717335,-1171.0
20240418,009970,83200,1134481254400,13597,3.0518670677133,27262.0
20240418,010060,92900,1821421739800,59492,2.579194314111997,36019.0
20240418,010120,155000,4650000000000,1830052,22.5782957028405,6865.0
20240418,010130,472000,9868853536000,53649,18.0635285112897,26130.0
20240418,010140,9540,8395200000000,39373854,-56.78571428571428,-168.0
20240418,010620,64900,2592245470100,638122,-18.13355685945795,-3579.0
20240418,010950,75400,8488742516800,244099,9.26631436647413,8137.0
20240418,011070,186600,4416282166200,112356,7.81374314308446,23881.0
20240418,011170,100200,4286096983800,120113,-84.4144903117102,-1187.0
20240418,011200,14660,10101319011360,1342539,8.982843137254902,1632.0
20240418,011210,56700,1541961206100,77736,16.85994647636039,3363.0
20240418,011780,118200,3270910657800,56334,8.51585014409222,13880.0
20240418,011790,113700,4305625482600,606290,-15.62671797691039,-7276.0
20240418,012330,235000,22008947090000,175371,6.466703357182168,36340.0
20240418,012450,226000,11442380000000,496547,13.99640800148634,16147.0
20240418,012510,56900,1728780409600,482872,50.94001790510296,1117.0
20240418,012750,60100,2283750597800,66136,12.05375050140393,4986.0
20240418,014680,191000,2165022245000,37368,20.5508930492791,9294.0
20240418,014820,40800,1182844305600,107353,18.5876993166287,2195.0
20240418,015760,20400,13096067170800,1875760,-2.715654952076677,-7512.0
20240418,016360,36000,3214800000000,323916,5.872756933115824,6130.0
20240418,017670,50700,10889855687100,259449,10.14608765259156,4997.0
20240418,017800,40000,1563695400000,44532,4.9800796812749,8032.0
20240418,018260,149600,11575718880000,141450,16.69270252175854,8962.0
20240418,018670,152600,1408535234400,5847,4.45326407330668,34267.0
20240418,018880,5030,2685014000000,1064006,52.39583333333334,96.0
20240418,020150,42000,1936655070000,193288,-59.49008498583569,-706.0
20240418,021240,56200,4147538587800,134366,8.800501096147823,6386.0
20240418,022100,40100,6096592632900,1215039,66.3907284768212,604.0
20240418,023530,65400,1850084577000,42573,10.60827250608273,6165.0
20240418,024110,13280,10589815540320,1258106,3.966547192353644,3348.0
20240418,025900,56300,1138126738500,0,-33.67224880382775,-1672.0
20240418,026960,17980,1792606000000,171415,12.37439779766001,1453.0
20240418,028050,25700,5037200000000,1134432,6.682267290691628,3846.0
20240418,028260,140300,26038511301000,255891,11.86569688768606,11824.0
20240418,028300,97300,12729794417200,1486658,-66.41638225255973,-1465.0
20240418,028670,3955,2114222419960,2579632,8.635371179039302,458.0
20240418,029780,35800,4147748297800,55101,6.806083650190114,5260.0
20240418,030000,18990,2184632862750,149081,11.66461916461916,1628.0
20240418,030200,33650,8653601745250,595434,8.657062001543608,3887.0
20240418,031980,52400,1129869498000,1181057,26.46464646464646,1980.0
20240418,032640,9680,4226397974480,864789,6.788218793828892,1426.0
20240418,032830,78000,15600000000000,240532,8.23045267489712,9477.0
20240418,033780,89800,11702960230600,226370,13.57520786092215,6615.0
20240418,034020,14900,9544361075400,2901014,171.2643678160919,87.0
20240418,034220,10050,5025000000000,1172077,-1.400306534763829,-7177.0
20240418,034230,15070,1382809260250,474346,22.09677419354839,682.0
20240418,034730,156800,11477497987200,113415,-14.9390243902439,-10496.0
20240418,035250,14870,3181295235000,566585,9.33458882611425,1593.0
20240418,035420,180700,29347232935800,599743,29.23948220064725,6180.0
20240418,035720,49100,21861474851700,2262675,-21.57293497363796,-2276.0
20240418,035760,73700,1616178649800,61947,-5.116279069767442,-14405.0
20240418,035900,64500,2291845734000,237343,21.70986199932683,2971.0
20240418,036460,25450,2349365850000,166556,-3.0863448944943,-8246.0
20240418,036570,168800,3705838913600,87326,17.46869502224982,9663.0
20240418,036830,49100,1029335149600,121616,11.30815292491939,4342.0
20240418,036930,34950,1686309959400,667127,49.57446808510638,705.0
20240418,039030,246000,3030609300000,176497,82.744702320888,2973.0
20240418,039200,28750,1092326493750,246426,-45.06269592476489,-638.0
20240418,039490,126400,3315055638400,76068,8.414885826509554,15021.0
20240418,041510,76100,1795162624200,73328,20.76965065502183,3664.0
20240418,042660,33300,10201751336700,7142175,41.88679245283019,795.0
20240418,042670,7720,1540938657160,1279220,6.678200692041522,1156.0
20240418,042700,142600,13880584465200,2204862,51.94899817850637,2745.0
20240418,047040,3645,1514944515510,466468,2.961007311129163,1231.0
20240418,047050,43800,7705418114400,1052393,11.42410015649452,3834.0
20240418,047810,49050,4781153998350,385990,21.34464751958225,2298.0
20240418,051600,33700,1516500000000,77260,9.322268326417705,3615.0
20240418,051900,381500,5958342155500,115292,47.3501303214596,8057.0
20240418,051910,378500,26719201825500,264859,22.14745465184318,17090.0
20240418,051915,247500,1902978000000,19630,,
20240418,052690,56500,2159430000000,121132,66.1592505854801,854.0
20240418,055550,41900,21343575666600,1838520,4.989283162657776,8398.0
20240418,058470,269500,4107818715000,119519,37.03449223581146,7277.0
20240418,064350,41150,4491205356950,2918310,27.89830508474576,1475.0
20240418,064760,136000,1587800000000,61409,25.92451391536409,5246.0
20240418,065350,91700,2520278031600,405099,201.0964912280702,456.0
20240418,066570,92600,15153787576400,357081,23.49061390157281,3942.0
20240418,066970,148400,5380389361200,243676,-27.6247207743857,-5372.0
20240418,067160,113900,1309253961300,76637,17.55278163045153,6489.0
20240418,067310,29350,1530205541250,2236522,-104.0780141843972,-282.0
20240418,067630,16680,1786807636800,563603,-282.7118644067797,-59.0
20240418,068270,177100,38616612850200,474859,48.66721626820555,3639.0
20240418,068760,91900,3640436170400,128482,179.4921875,512.0
20240418,069620,109200,1265253990000,15335,10.39307128580946,10507.0
20240418,069960,49800,1165441561800,41815,-14.60838955705485,-3409.0
20240418,071050,61800,3443866305600,69302,5.383275261324042,11480.0
20240418,073240,6480,1861446659760,299223,11.80327868852459,549.0
20240418,078600,90600,1402541725800,109859,2013.333333333333,45.0
20240418,078930,42300,3930320489400,192100,3.07994757536042,13734.0
20240418,079550,158100,3478200000000,197314,19.87929083364768,7953.0
20240418,081660,39300,2387562324600,72063,56.06276747503566,701.0
20240418,084370,51200,1173301350400,259347,48.03001876172608,1066.0
20240418,086280,170900,6408750000000,42478,6.039509488638371,28297.0
20240418,086520,517000,13766504356000,0,1349.869451697128,383.0
20240418,086790,53500,15641077993000,1028385,4.606906053560665,11613.0
20240418,088350,2635,2288576550000,1282098,3.018327605956472,873.0
20240418,088980,12580,5482129445900,651722,,
20240418,089030,38750,1447453743750,1429664,-155.6224899598394,-249.0
20240418,090430,146500,8569189193500,369131,56.17331288343559,2608.0
20240418,095340,92300,1956488453400,277991,128.0166435506241,721.0
20240418,096530,21500,1122858871000,151376,1653.846153846154,13.0
20240418,096770,106200,10167119658000,226720,40.1360544217687,2646.0
20240418,097950,332000,4997989752000,43057,14.09227895920879,23559.0
20240418,098460,18050,1239218327750,492361,56.58307210031348,319.0
20240418,103140,60400,1692666391200,375824,10.82049444643497,5582.0
20240418,105560,64000,25824708608000,1298020,5.594405594405594,11440.0
20240418,108320,76800,1249098240000,66436,12.34329797492768,6222.0
20240418,111770,36900,1635093169200,67205,3.169014084507042,11644.0
20240418,112040,48000,1629527184000,448105,-8.117706747843734,-5913.0
20240418,112610,51100,2154958693300,289240,108.4925690021231,471.0
20240418,121600,115800,1408113872400,76795,84.46389496717724,1371.0
20240418,128940,316000,4048273156000,40567,27.68287341217696,11415.0
20240418,137310,10030,1248507850590,137113,-2.423290649915439,-4139.0
20240418,138040,76300,14853405998200,365622,7.288880397401605,10468.0
20240418,138930,7820,2518731585160,716650,3.96551724137931,1972.0
20240418,139130,8100,1370081247300,556641,3.532490187527257,2293.0
20240418,139480,61200,1706000122800,138700,-19.14893617021277,-3196.0
20240418,140410,36650,1088491109650,73251,-81.44444444444444,-450.0
20240418,140860,159800,1113943268200,33719,45.26912181303116,3530.0
20240418,141080,62100,1746271251000,436049,-23.57630979498861,-2634.0
20240418,145020,199900,2401577010800,38882,26.59305574032194,7517.0
20240418,145720,130000,1438947900000,32977,14.90825688073394,8720.0
20240418,161390,60900,7543991702100,282693,10.47471620227038,5814.0
20240418,161890,50500,1192056388500,124664,222.4669603524229,227.0
20240418,166090,56400,1114050813600,227460,32.58232235701907,1731.0
20240418,175330,12090,2358555863820,226643,4.063865546218487,2975.0
20240418,180640,57400,3832154814600,42788,10.02970470033199,5723.0
20240418,185750,101600,1338521072000,17446,6.298431591345856,16131.0
20240418,192820,135300,1535588567700,122137,26.87723480333731,5034.0
20240418,195940,36500,1034041021500,171113,21.97471402769416,1661.0
20240418,196170,176200,9340684093600,1282693,-2753.125,-64.0
20240418,204270,22600,1307375331600,12851301,73.61563517915309,307.0
20240418,204320,32350,1519062832000,206025,11.20540353307932,2887.0
20240418,207940,790000,56227460000000,33200,65.55472574890051,12051.0
20240418,214150,38950,2492781265050,496560,33.98778359511344,1146.0
20240418,214370,20450,1098471750000,69493,27.5235531628533,743.0
20240418,214450,126100,1301405340300,246401,16.94209324197232,7443.0
20240418,237690,83300,1577194203200,101685,80.01921229586935,1041.0
20240418,240810,37300,1830829507300,442502,-135.6363636363636,-275.0
20240418,241560,51800,5192906798800,220097,5.635335073977371,9192.0
20240418,247540,229000,22396507776000,642403,-2573.033707865169,-89.0
20240418,248070,25300,1265140440300,196874,10.51100955546323,2407.0
20240418,251270,56100,4821991462200,83932,-18.85714285714286,-2975.0
20240418,253450,40850,1227889643300,30277,40.80919080919081,1001.0
20240418,259960,260000,12574768180000,126476,21.27485475820309,12221.0
20240418,263750,27700,1779665583500,109587,116.8776371308017,237.0
20240418,267250,61100,4826477493500,355205,18.24970131421744,3348.0
20240418,267260,239000,8615265265000,1139513,33.24523577688134,7189.0
20240418,267270,51700,1018530998100,158118,7.305355376571994,7077.0
20240418,271560,91200,3605695238400,324051,9.572793114306707,9527.0
20240418,272210,16770,3168178153530,664774,9.069767441860465,1849.0
20240418,277810,171100,3319315703800,112910,-3719.565217391304,-46.0
20240418,278470,248000,1880925744000,165924,22.05424633170298,11245.0
20240418,280360,124000,1169887176000,8169,16.58640984483681,7476.0
20240418,281740,22100,1452645110800,689179,60.21798365122616,367.0
20240418,282330,125600,2170858593600,146496,11.08463507192657,11331.0
20240418,293490,20750,1714485702750,134870,-7.480173035328046,-2774.0
20240418,294870,15900,1047926547000,253697,6.054836252856055,2626.0
20240418,298020,352000,1523344064000,61432,16.34548409565823,21535.0
20240418,298040,328000,3058451744000,161574,26.37079916385271,12438.0
20240418,298050,337000,1509742476000,22166,42.46471774193548,7936.0
20240418,298380,22700,1087160635300,373480,-412.7272727272727,-55.0
20240418,302440,58200,4471375050000,66566,200.0,291.0
20240418,307950,138300,3792736710600,79892,27.52786624203822,5024.0
20240418,316140,13500,10024985263500,1615309,3.983475951608144,3389.0
20240418,323410,24050,11469953344850,575099,32.3252688172043,744.0
20240418,326030,84400,6609638300000,90986,-200.952380952381,-420.0
20240418,328130,50700,1458122367000,232221,-34.72602739726027,-1460.0
20240418,329180,120300,10679405854800,408383,432.7338129496403,278.0
20240418,336260,19430,1272543096180,335107,-186.8269230769231,-104.0
20240418,336370,19270,1353088218880,6281864,11.47023809523809,1680.0
20240418,348370,315500,5898057644500,458978,-111.8001417434444,-2822.0
20240418,352820,228500,9517504164500,260678,50.73268206039076,4504.0
20240418,353200,24000,1186006200000,286893,48.6815415821501,493.0
20240418,357780,302000,2349126932000,26488,18.02016826779641,16759.0
20240418,361610,60800,4334893593600,124521,52.77777777777778,1152.0
20240418,373220,377000,88218000000000,156443,71.30697938339323,5287.0
20240418,375500,33400,1292367008200,60222,7.630797349782957,4377.0
20240418,377300,33750,4538363107500,284212,1776.315789473684,19.0
20240418,383220,65300,2501451997500,74776,5.885003604902668,11096.0
20240418,383310,68100,1042265869200,120075,31.06751824817518,2192.0
20240418,393890,31300,1054701013400,211803,19.67316153362665,1591.0
20240418,395400,4010,1083232042790,258527,4609.19540229885,0.87
20240418,399720,101200,1162617984000,310136,183.3333333333333,552.0
20240418,402340,83700,11632712713200,568657,-9.16055598117544,-9137.0
